periodo	fecha_update	DESCRIPCION	COD_LOCAL	VTA_PERIODO_UNID	VALOR_VTA_PUB_PERIODO_S
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4876	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4878	2	43.56
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4879	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4880	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4881	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4882	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4883	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4884	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4885	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4886	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4887	1	27.03
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4889	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4892	2	39.66
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4895	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4898	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4899	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4900	2	43.56
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4901	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4902	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4904	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4905	1	19.83
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4906	1	19.83
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4907	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4908	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4910	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4911	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4912	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4913	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4915	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4917	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4918	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4919	7	152.46
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4924	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4928	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4929	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4930	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4931	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4936	1	27.03
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4937	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4940	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4941	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4942	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4943	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4944	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4946	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4951	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4952	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4963	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4993	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4994	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4995	1	27.03
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	3822	1	27.03
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	3871	2	54.06
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	3875	2	54.06
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4099	3	81.09
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4111	2	54.06
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4826	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4055	2	54.06
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	3840	2	43.56
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4050	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4134	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4947	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4938	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	3977	2	43.56
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	3995	 	 
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	3865	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	3964	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	3880	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4075	1	21.78
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4962	1	27.03
2021-12-01	2021-12-28	DICLOPTIC 0.1% SOL.OFT FCOx5ML	4185	 	 
2021-12-01	2021-12-28	CLORIN 0.5% SOL.OFT (R) FCOx10ML	4176	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	CD06	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2457	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2476	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2477	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2478	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2479	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2481	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2482	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2485	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2486	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2491	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2492	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2495	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2504	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2505	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2507	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2508	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2509	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2511	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2516	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2517	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2518	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2519	1	82.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2526	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2527	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2529	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2531	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2532	1	128.31
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2537	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2538	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2542	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2544	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2548	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2549	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2550	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2553	1	74.43
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2558	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2559	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2562	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2563	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2564	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2569	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2574	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2576	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2577	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2578	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2579	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2581	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2583	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2588	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2589	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2593	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2595	1	82.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2598	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2605	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2609	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2610	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2612	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2613	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2614	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2617	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2622	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2626	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2627	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2628	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2636	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2643	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2648	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2649	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2650	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2651	1	128.31
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2661	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2663	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2664	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2665	1	82.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2669	1	82.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2671	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2673	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2675	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2679	1	82.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2680	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2683	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2684	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2685	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2686	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2687	1	133.95
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2692	1	78.65
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2708	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2709	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2716	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2718	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2721	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2722	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2724	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2727	1	78.65
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2731	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2733	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2735	1	128.31
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2736	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2737	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2738	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2739	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2742	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2745	1	74.43
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2747	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2748	1	82.68
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2751	1	76.12
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2752	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2754	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2755	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2756	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2757	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2758	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2759	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2760	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2771	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2779	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2783	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2786	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2788	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2792	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2795	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2796	1	124.18
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2799	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2800	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2802	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2806	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2813	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2815	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2820	1	75.64
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2821	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2822	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2825	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2827	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2836	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2842	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2844	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2845	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2846	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2852	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2853	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2856	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2858	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2861	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2863	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2864	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2866	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2868	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2872	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2878	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2879	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2884	1	74.94
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2887	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2889	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2893	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2896	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2897	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2899	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2906	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2924	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2926	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2931	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2937	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2939	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2940	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2941	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2942	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2943	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2945	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2947	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2949	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2951	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2954	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2959	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2960	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2964	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2966	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2972	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2975	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2980	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2983	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2985	1	84.58
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2986	1	78.66
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2995	 	 
2021-12-01	2021-12-28	HOPRIX 0.005% SOL.OFT AMPx0.3ML CJx30UND	2996	 	 
